,cleaned_text,sentiment,stats,comments,retweets,quotes,likes
5778,s p o t l i g h t  our performance and technical manager steve bucknall on basketball englands talent pathway and the academy leagues qa  bitly37kznix togetherwearebasketball eabl weabl abl,Neutral,"Dec 28, 2019 · 11:34 AM UTC",0,15,3,32
5779,special appreciation tweet ricraf2019 rusingaisland happyholidays in partnership with eabl ajabunga tropicalheat matchmasters,Positive,"Dec 24, 2019 · 12:24 PM UTC",0,1,1,4
5780,happening currently ricraf2019 the canoe regatta  in partnership with eabl ajabunga tropicalheat matchmasters,Neutral,"Dec 23, 2019 · 10:02 AM UTC",1,0,0,0
5781,what a huge christmas engravement blunder for keroche it will definitely dip saleseabl,Positive,"Dec 20, 2019 · 1:47 PM UTC",0,0,0,0
5782,great plays from a lot of talent ballers eabl,Positive,"Dec 11, 2019 · 8:20 AM UTC",0,0,0,0
5783,top 10 performing stocks ytd 4419 3796 3351 3243 2750 2500 2342 1781 eabl 1302 1290,Positive,"Dec 2, 2019 · 2:56 PM UTC",0,12,1,13
5784,whenever i see eabl paying the most of tax in our country and i know there are some judgemental pricks seated somewhere judging me when i drink,Positive,"Nov 19, 2019 · 7:57 AM UTC",0,0,0,2
5785,a gift for those who walk with you johnniewalkergifts eabl festiveseason,Neutral,"Nov 7, 2019 · 4:47 PM UTC",0,0,0,0
5786,tetemeshawarriors eabl delunakitten bobokinyanjui,Neutral,"Oct 30, 2019 · 10:42 AM UTC",0,0,0,0
5787,watch all the action live  loud at the the dhow house samaki bar who are you supporting rugbyworldcup2019japan happyhour bedandbreakfast mombasabar alfrescodining wineanddine accomodation eabl,Positive,"Oct 29, 2019 · 7:04 AM UTC",0,0,0,0
5788,watch all the action live  loud at the the dhow house samaki bar who are you supporting rugbyworldcup2019japan happyhour bedandbreakfast mombasabar alfrescodining wineanddine accomodation eabl,Positive,"Oct 29, 2019 · 6:58 AM UTC",0,0,0,0
5789,buy eabl now at kes 195 not my word in 6 months,Neutral,"Oct 28, 2019 · 5:30 AM UTC",1,0,0,0
5790,on 23rd sept recommended eabl as not a buy at any price above 200 today experts have recommended the same such a smart guy,Positive,"Oct 28, 2019 · 5:14 AM UTC",0,1,1,1
5791,peterndegwa im happy with this appointment  also hope peter is a black man in black skin safaricomforyou peterndegwa eabl diago,Positive,"Oct 24, 2019 · 3:53 PM UTC",2,1,0,2
5792,safaricom eabl and un voted kenyas best companies to work for who were the voters jobless kenya youths people who work for the companies,Positive,"Oct 22, 2019 · 2:32 PM UTC",0,1,0,3
5793,presnack neckxercise does not just loosen the muscles it also helps with spotting hawks birds easternbluebird bluebirds eabl bluelove neckxercise spinspin gitup birdgif ostdrossel,Neutral,"Oct 22, 2019 · 2:25 PM UTC",0,8,1,78
5794,nilimaliza performance ya jana nakuru na ka photo shoot on stage  25form kenyacane eabl mashujaaday,Neutral,"Oct 20, 2019 · 1:21 PM UTC",0,0,0,5
5795,quarter final live preview at the dhow house  wales vs france rugbyworldcup2019japan thedhowhouse nyali eabl  dhow house nyali,Positive,"Oct 20, 2019 · 8:23 AM UTC",0,0,0,0
5796,25form kenyacane eabl  nakuru town,Neutral,"Oct 20, 2019 · 12:39 AM UTC",0,2,0,3
5797,the annual safari7s still crumbling on its organization over 9 years since they worsen things moving the event away from ngong road grounds before returning back really miss the carnival atmosphere when tusker eabl used to sponsor,Positive,"Oct 19, 2019 · 2:06 PM UTC",0,0,0,0
5798,quarter finals live preview at the dhow house nyali rugbyworldcup2019japan happyhour bedandbreakfast mombasabar alfrescodining wineanddine accomodation eabl  dhow house nyali,Positive,"Oct 19, 2019 · 12:43 PM UTC",0,0,0,0
5799,watu wangu wa nax tuko area mbaya sana nakuru athletics club leo nikubaya 25form mashujaaday kenyacane eabl  nakuru,Neutral,"Oct 19, 2019 · 11:59 AM UTC",1,1,2,2
5800,gameday in the weabl and eabl for our academy teams mystics host while magic entertain at the mbc both games tip at 4pm,Positive,"Oct 16, 2019 · 8:43 AM UTC",0,3,0,5
5801,attending the 5th annual tax summit at kicc summit designed to provide practical solutions to the tax issues regarding digital economy krataxsummit2019 safaricom eabl,Neutral,"Oct 16, 2019 · 6:58 AM UTC",1,1,0,12
5802,hii sato athletics club nakuru nikubaya shangilia 25form kenyacane eabl mashujaaday  nairobi kenya,Neutral,"Oct 15, 2019 · 11:07 AM UTC",1,0,0,2
5803,live preview at the dhow house now wales vs uruguay 5000kes off for all beers  house wines 10000kes off for any starters  tapas rugby2019 sportsbar mombasarestaurants eabl argentinianwine,Positive,"Oct 13, 2019 · 8:28 AM UTC",0,0,0,0
5804,thank you eliudkipchoge ineoschallenge eabl,Neutral,"Oct 12, 2019 · 9:21 AM UTC",0,1,0,1
5805,saturday fixtures 12 october 2019 5000kes off for all beers  house wines 10000kes off for any starters  tapas live preview or watch the replay from 3pm rugby2019 sportsbar mombasarestaurants eabl,Positive,"Oct 10, 2019 · 7:33 AM UTC",0,0,0,0
5806,saturday fixtures 12 october 2019 5000kes off for all beers  house wines 10000kes off for any starters  tapas live preview or watch the replay from 3pm rugby2019 sportsbar mombasarestaurants eabl,Positive,"Oct 10, 2019 · 7:28 AM UTC",0,0,0,0
5807,eabl will be launching new brand of beer later in the month first bottle came off the production lines yesterday,Positive,"Oct 9, 2019 · 2:22 PM UTC",0,0,0,1
5808,this is not a movie projector it is the kenya revenue authority coder it ensures tax is paid on every can leaving the eabl factory,Neutral,"Oct 9, 2019 · 2:06 PM UTC",0,0,0,4
5809,eabl has a processing line that can produce 90000 bottles of beer per hour that is faster than any newspaper press in the country a secondary line produces 60000 bottles an hour,Negative,"Oct 9, 2019 · 1:28 PM UTC",1,1,0,0
5810,eabl sells a million litres of keg beer a day now you know,Neutral,"Oct 9, 2019 · 1:20 PM UTC",0,0,0,0
5811,gameday in the weabl and eabl for our academy teams champions charnwood are the visitors to the mbc mystics tip at 230pm magic at 440pm,Positive,"Oct 9, 2019 · 7:21 AM UTC",1,4,0,10
5812,taken a while but here are the highlights from magics eabl win over sgs college in bristol tubemintlgbtwatchvgxo9cahe,Positive,"Oct 8, 2019 · 7:13 PM UTC",0,4,2,6
5813,eabl tusker eagt keg challenge ,Neutral,"Oct 8, 2019 · 8:01 AM UTC",1,1,0,6
5814,well its been long since i attended a kenyan concert event then i stepped into oktoberfest planned and executed by eabl one thing that stood out apart from alcohol running out by 11pm,Negative,"Oct 6, 2019 · 12:30 PM UTC",0,0,0,0
5815,hahaha last weekend i bought concours tickets only to find the friend i was meeting up with had extra ones so in case the same thing is about to happen tonight let me know in advance people  tuskeroktobafest ngongracecourse enjoyment eabl,Positive,"Oct 5, 2019 · 3:45 PM UTC",0,1,0,2
5816,1 never ever drink and drive or even let a friend do that use a cab or a sober driver 2 use water as a spacer to rehydrate 3 tusker ni baada y kazi choose drinks from reputable companies like eabl tuskeroktobafest,Positive,"Oct 2, 2019 · 1:26 AM UTC",0,0,0,1
5817,sam with the oop titansfamily alumni rockets eabl reading,Neutral,"Oct 1, 2019 · 7:37 PM UTC",0,0,0,4
5818,who wants a ticket to tuskeroktobafest you do good stuff all you have to is reply below and tell us what your favorite eabl product is the most creative response will snag a ticket to tuskeroktobafest  will be announced on the spicedrive with monique got it lets go,Positive,"Sep 25, 2019 · 1:33 PM UTC",8,2,0,2
5819,tomorrow is eabls books closure the total dividend paid is kes 850 this is definitely a long term buy kotloyals kotloyal,Negative,"Sep 24, 2019 · 6:34 AM UTC",0,0,0,7
5820,today want to know more about the and academy were holding an open evening on monday 23rd september at 6308pm all current year 11s and their parents are welcome contact for more info eabl weabl,Positive,"Sep 23, 2019 · 6:13 AM UTC",0,1,0,1
5821,new season new academy kit launch date tbc eabl weabl,Positive,"Sep 20, 2019 · 5:29 PM UTC",0,2,0,4
5822,date for your calendar want to know more about the and academy were holding an open evening on monday 23rd september at 6308pm all current year 11s and their parents are welcome contact for more info eabl weabl,Positive,"Sep 19, 2019 · 9:26 AM UTC",0,1,0,4
5823,want to know more about the and academy were holding an open evening on monday 23rd september at 6308pm all current year 11s and their parents are welcome to attend contact me for more details eabl weabl basketball,Positive,"Sep 18, 2019 · 9:31 AM UTC",1,2,1,5
5824,wakenya wana pesa kweli mnasema just 150 only sikeraciderlaunch kila siku niko ikokazi mola nipe ajira ya mixology  barista nina ujuzi na pia naeza uza vinywaji eabl naomba kazi,Neutral,"Sep 10, 2019 · 5:06 PM UTC",0,0,0,1
5825,sikeraciderlaunch eabl sikeracider eablkenya iamactive   tamarind mombasa,Neutral,"Sep 10, 2019 · 4:52 PM UTC",0,1,0,1
5826,wueeehh  eablkenya sikeracider sikeraciderlaunch eabl iamactive   tamarind mombasa,Neutral,"Sep 10, 2019 · 4:29 PM UTC",0,0,0,0
5827, when was this i did my internship there in 2013 and i just applied online with my cv and then got an offer letter no interviews for continuing students seeking attachments eablscandals eabl,Neutral,"Sep 4, 2019 · 8:08 AM UTC",0,0,0,0
5828,finally eablscandals these multinational companies need to be investigated with the veracity that is met on local companies but keroche then eabl really it may be a case of utter loses in a drinking country or drunk accountants and legaladvisors,Negative,"Sep 4, 2019 · 7:38 AM UTC",0,1,0,3
5829,eabl is long known for sabotaging the affairs of its opponents in order to maintain its monopoly status they should be thoroughly investigated,Negative,"Sep 4, 2019 · 6:19 AM UTC",0,0,0,1
5830,this is what eabl scandal has achieved eablscandal,Neutral,"Sep 2, 2019 · 5:26 PM UTC",0,0,1,2
5831,indeed this is the spirit of uganda even on that evening when youre feeling low it gets you going thank you eabl,Neutral,"Sep 1, 2019 · 6:21 PM UTC",0,0,0,0
5832,vacancy eabl tanzaniabreweries,Neutral,"Aug 25, 2019 · 6:31 PM UTC",0,0,0,0
5833,how old were you when you realized that you dont actually wash your hands but instead they wash themselves as you stand there watchingdont argue with menimehesabiwa censuskenya2019 census2019 liverpoolvsarsenal eabl bahatireality,Positive,"Aug 24, 2019 · 5:35 PM UTC",0,0,0,3
5834,someone at kra messed up this doesnt pass the smell test eabl is behind thisthey did this to kuguru with mama we wont let them,Negative,"Aug 24, 2019 · 5:16 AM UTC",0,0,0,0
5835,so how is tabitha and the karanjas plus kerochebreweries not paying and evading taxes related to eabl asking us to boycott eabl offerings is akin to the nasalliance asking its followers to boycott brooksidedairy products on this one i resist,Neutral,"Aug 23, 2019 · 1:54 PM UTC",0,0,0,1
5836,on the right track safaricom big up were proud of the promising journey now it is time to empower the jobless youths too census2019kenya eabl josephkaranja amazonforest,Positive,"Aug 23, 2019 · 1:01 PM UTC",0,0,0,0
5837,emery safaricom and njiraini join our fantasy premier league using this code o1jo4l 10shillingcampaign springboard2019 fridayfeeling eabl galaxynote10 bbnaija19 modernwarfare savetheamazon,Neutral,"Aug 23, 2019 · 10:23 AM UTC",0,0,0,0
5838,keroche  tabitha cba  kenyattas  merali  ndegwas  eabl  njiraini   bravo okiya omtatah rrsistkenyattastatecapture  redv ,Neutral,"Aug 23, 2019 · 10:12 AM UTC",0,4,1,4
5839,uhuru is killing local entrepreneurs from his own greed and selfishnessfrom today i boycott drinks from eabl team keroche lets even take the new kb lager,Positive,"Aug 23, 2019 · 9:39 AM UTC",0,0,0,0
5840,eish tabitha vs eabl  no wonder the keroche woes resiststatecapture in economyke  industryke  redv ,Neutral,"Aug 23, 2019 · 9:05 AM UTC",2,1,0,3
5841,feliciana kanda andjanet chepkoech won gold for kenya in 5000m and 1500m respectivelyfridayfeeling amazonforest fridaymotivation fridaythoughts nokia samsung snoop brazil njiraini eabl google betty mpesa jana facts japan,Neutral,"Aug 23, 2019 · 8:51 AM UTC",0,0,0,0
5842,nitaanza kunywa summit lagger sasa to hell with the dynasties eabl tabitha,Neutral,"Aug 23, 2019 · 8:39 AM UTC",0,0,0,1
5843,gavana wa kiambu ferdinandwaititu amekiri hadharani kuwa anamuogopa sana waziri wa usalama wa ndani fredmatiangi tukonews swahilinews fridaythoughts matiangi censuskenya2019 eabl tabitha njiraini amazonforest whatsgoingon mainaandkingangi,Neutral,"Aug 23, 2019 · 8:21 AM UTC",0,0,0,1
5844,with mercurial  you cant go wrong tabitha and hubby are going home now let the keroche and the ghosts behind the eabl wars begin resiststatecapture  redv ,Negative,"Aug 23, 2019 · 8:17 AM UTC",0,4,0,1
5845,if its true that tabitha karanja has not paid tax for some time which i highly doubt then kra is utterly inept and incompetent i thought such big tax payers has relationship managers and they track the business constantly eabl,Positive,"Aug 23, 2019 · 7:53 AM UTC",0,1,0,2
5846,cartoon for the irony of screening the iron lady keroche tabitha eabl,Neutral,"Aug 23, 2019 · 7:35 AM UTC",1,4,0,6
5847,those talking shit about eabl be ready to pay my bills once the government shuts it down as you demand this is between and has nothing to do with this eabl prayforamazonia tabithakaranja,Negative,"Aug 23, 2019 · 7:20 AM UTC",0,0,0,0
5848,mtu yeyote ambaye atakosa kushiriki zoezi la sensa atafungwa jela mwaka moja ama kutozwa faini ya ksh 100000 tukonews swahilinews eabl censuskenya2019 fridaymotivation amazonforest matiangi sana safaricom alai tabitha keroche westlands,Neutral,"Aug 23, 2019 · 7:10 AM UTC",0,0,0,3
5849,it is the big match of the weekend with liverpool welcoming arsenal to anfield catch us live this friday from 1 pm  2 pm at the football wave livars eabl,Positive,"Aug 23, 2019 · 7:09 AM UTC",0,3,1,7
5850,for all your iphone repairs and accessories vist us at moi avenue trust buildingcall 0727646836 eabl punguzamizigobill2019 iphone istandwithpogba westlands apple arsenal safaricom,Neutral,"Aug 23, 2019 · 7:04 AM UTC",0,1,0,2
5851,ami grow your business gyb programme 2019 for kenyans more details on application  kenyacensus2019 orcadecodeals eabl,Positive,"Aug 23, 2019 · 6:56 AM UTC",0,0,1,2
5852,its not about paving blocks cabro only the right paving procedures adds value to the quality of blocks we at kenya builders and concrete co ltd insist on quality project03 0736155141 eabl keroche safaricom census2019 sonkoonpunchline,Positive,"Aug 23, 2019 · 6:56 AM UTC",0,0,0,3
5853,the 56yearold grandmother left school years ago because her family could not afford to pay for her education tukonews eabl,Neutral,"Aug 23, 2019 · 6:55 AM UTC",0,0,0,3
5854,for quality wall cladding and floor tiles from european tiles products and kenya builders and concrete co ltd mail project03 0736155141ode george tabithakaranja eabl westlands sonkoonpunchline censuskenya2019 amazonrainforest keroche safaricom,Positive,"Aug 23, 2019 · 6:47 AM UTC",0,0,0,2
5855,its is this simple we boycott eabl product we as the drinkers association of kenya stand firmly with tabithakaranja,Negative,"Aug 23, 2019 · 6:23 AM UTC",0,0,0,0
5856,were starring at possible abuse of office right there we hope tabithas keroche tax woes is not trade wars instigated by persons with interests in eabl  resistcharlatanry  resistcorruptionke  switchoffkplc  resistkenyattastatecapture  redv ,Positive,"Aug 23, 2019 · 6:13 AM UTC",0,1,0,7
5857,eabl tabitha census2019,Neutral,"Aug 23, 2019 · 6:13 AM UTC",0,0,0,0
