,data,text,sentiment,stats,links
4914,https://twitter.com/peshyy77/status/1668199973672853505#m,"Did you know that,EABL makes more sales in Meru, Kirinyaga and Embu than the whole of Nairobi",,"Jun 12, 2023 · 10:14 AM UTC","{'comments': 5, 'retweets': 46, 'quotes': 0, 'likes': 82}"
4915,https://twitter.com/namewell/status/1668198843861671938#m,Matano place anaenda ni EABL tu kuchukua drink yake branded him tukishachukua league,,"Jun 12, 2023 · 10:09 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
4916,https://twitter.com/HisaApp/status/1668191567998328832#m,This week's top stock recommendations 📉 by Faida Investment Bank  BUY :   1. Safaricom PLC ( $SCOM) - long-term buy  2.East African Breweries PLC ( $EABL) - long-term Buy  3. Jubilee Holdings PLC  ( $JUB)   4. Kenya Commercial Bank ( $KCB)   5. Co-operative bank Kenya ( $COOP),,"Jun 12, 2023 · 9:40 AM UTC","{'comments': 0, 'retweets': 4, 'quotes': 0, 'likes': 8}"
4917,https://twitter.com/Njorogehenry/status/1668179319674351616#m,Market open:12.06.23  SCOM @ 16.10 EABL @ 167.00 KCB @ 31.85 COOP @ 12.20 In the money market: 1 USD=139.3500 @SterlingCLtd @AblizInvestmen1 @HehuNjunga @SafaricomPLC @Coopbankenya,,"Jun 12, 2023 · 8:51 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}"
4918,https://twitter.com/DiMajor_Ke/status/1668166340832555008#m,The only corporates we trust na events ni EABL na @SafaricomPLC these banks wauze tu pesa na loans nahuko please!,,"Jun 12, 2023 · 8:00 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
4919,https://twitter.com/wange1953/status/1668130913794793474#m,"Blankets, Capital fm and EABL events are the only ones I go for.",,"Jun 12, 2023 · 5:39 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}"
4920,https://twitter.com/Gaddafess/status/1668118330643820546#m,"This is an eabl certified distributor. Usinunue kwa chrome bro, try them",,"Jun 12, 2023 · 4:49 AM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}"
4921,https://twitter.com/zhongnanhai88/status/1668115622843019264#m,"Also Itumbi, guess who is one of the biggest suppliers of sorghum and barley to EABL ? 🫢🤦🏻",,"Jun 12, 2023 · 4:38 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
4922,https://twitter.com/EmpireJaymo/status/1667992730734034946#m,Salute to the Legend @bobmarley 🍹🍹 @EABL_PLC @mohspice @QuiverLounge @eddiebutita,,"Jun 11, 2023 · 8:30 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 1}"
4923,https://twitter.com/nyawizzy/status/1667957121982377985#m,Look at the poster .....is there a Safaricom or EABL or Pernod Ricard authentic logo as sponsors.....what are they sponsoring? Yes.,,"Jun 11, 2023 · 6:09 PM UTC","{'comments': 1, 'retweets': 1, 'quotes': 0, 'likes': 1}"
4924,https://twitter.com/FirstOfficerMax/status/1667947290148093952#m,"Another Budweiser experiment, ama that bold drink EABL tried introducing",,"Jun 11, 2023 · 5:29 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
4925,https://twitter.com/Miss_Oroda/status/1667944811201019904#m,EABL really really do proper proper events. Hands down!,,"Jun 11, 2023 · 5:20 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}"
4926,https://twitter.com/RangaMatt/status/1667927117072302082#m,"Madness from the govt...let them close BAT, EABL and ban importation of all alcohol products too.",,"Jun 11, 2023 · 4:09 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
4927,https://twitter.com/Miss_Barbzie/status/1667872623923978241#m,EABL events are the best tbh 🔥🔥🔥,,"Jun 11, 2023 · 12:33 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}"
4928,https://twitter.com/Kurlycheeks/status/1667851596108054529#m,"I think event organizers need to leave the planning to EABL, Safaricom and Muthoni.. the Jameson connect event where they had international DJs, remember how elevated that stage was? Also give priority to decent washrooms. One thing most events don’t consider..",,"Jun 11, 2023 · 11:09 AM UTC","{'comments': 2, 'retweets': 13, 'quotes': 2, 'likes': 75}"
4929,https://twitter.com/X_ChrisM/status/1667844052409102337#m,EABL are so good. They don't mess around.,,"Jun 11, 2023 · 10:39 AM UTC","{'comments': 1, 'retweets': 2, 'quotes': 0, 'likes': 2}"
4930,https://twitter.com/Smalzz_/status/1667843585549426688#m,"Fully sponsored events by Safaricom, EABL and ABSA >>>>>>",,"Jun 11, 2023 · 10:37 AM UTC","{'comments': 0, 'retweets': 2, 'quotes': 1, 'likes': 2}"
4931,https://twitter.com/franc_monyango/status/1667813452243427328#m,And @EABL_PLC,,"Jun 11, 2023 · 8:38 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
4932,https://twitter.com/Kopite254/status/1667810318125285376#m,EABL as well,,"Jun 11, 2023 · 8:25 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
4933,https://twitter.com/Miss_Oroda/status/1667806093689475078#m,Them an @EABL_PLC,,"Jun 11, 2023 · 8:08 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}"
4934,https://twitter.com/wange1953/status/1667773286879490049#m,"And EABL. One word, budget!",,"Jun 11, 2023 · 5:58 AM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 1}"
4935,https://twitter.com/thisshawrey/status/1667629142198689800#m,#BoysIImenInKenya wtf organizers!!!! #eabl we need you guys organizing heee,,"Jun 10, 2023 · 8:25 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
4936,https://twitter.com/lewthurlbourne/status/1667624601440886787#m,Lewis Thurlbourne  @Oaklandsball Guard NBL/EABL Season Highlights Full video: https://youtu.be/-Ob7aGJgkkc,,"Jun 10, 2023 · 8:07 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 1}"
4937,https://twitter.com/SladeGK/status/1667483355984859136#m,They be promoting London Distillers and EABL which are just a shitload of drinks,,"Jun 10, 2023 · 10:46 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
4938,https://twitter.com/nyongesaremmy1/status/1667482749186330624#m,"Finance Bill 2023 proposes to increase excise duty on hides and skins.  Fuel prices are proposed to be taxed at 16%.  Soon, EABL will downsize or shift location if this goes on.  Give it 4 years.  The cost of doing business in Kenya is very prohibitive.",,"Jun 10, 2023 · 10:44 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
4939,https://twitter.com/MashruWafula/status/1667472153711726592#m,Am not bitter as a family I know about long distance transport things are same from precious regime and now. Eabl orders are down  whole week it's not normal. It's jus stating facts. Alot of people even Eritreans their tyre's are won out. Ground is different kaka,,"Jun 10, 2023 · 10:01 AM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}"
4940,https://twitter.com/mwabilimwagodi/status/1667438637359702017#m,Infact let me shamelessly plug our employer. Go to ke.thebar.com and order your EABL drinks from Scan Beverages Ltd in Thika. The physical shop is in Muguga on Thika - Garissa Road.  Order online or go there and buy. Help me shame my haters.,,"Jun 10, 2023 · 7:48 AM UTC","{'comments': 9, 'retweets': 54, 'quotes': 2, 'likes': 87}"
4941,https://twitter.com/TanzaniaInvest/status/1667427033595404289#m,JHL: Increased by 6.04% EABL: Increased by 2.99% NICO: Increased by 2.44% https://www.tanzaniainvest.com/finance/capitalmarkets/dse-report-week-23-2023 @dsetanzania #stocks,,"Jun 10, 2023 · 7:02 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 3}"
4942,https://twitter.com/zilani_ke/status/1667415547456401408#m,"kuna morio ali lease land for 2 years from a widow,planted a cumulative 4 tonnes of this shid  sold it all to eabl suppliers for prodution of keg.  mandem went to uganda and bought ten acres of land. siko sure but utapata he leased the land for like 10k a year",,"Jun 10, 2023 · 6:17 AM UTC","{'comments': 1, 'retweets': 1, 'quotes': 0, 'likes': 3}"
4943,https://twitter.com/Ochiengpetero/status/1667264421930979339#m,alikibatour.co.ke #vasha @NakuruCountyGov @EABL_PLC @keroche_ltd @susankihika,,"Jun 9, 2023 · 8:16 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
4944,https://twitter.com/P4asante/status/1667176435675549702#m,22/23 accolades : EYBL all star 5 stage 2  EYBL all star 5 stage 3 EYBL Superfinal team MVP  EABL first team of the year  Mens D2 young player of the year  3rd in EYBL season for assists (6.5)  Hoopsfix All star  Props to Myerscough for real !!!!,,"Jun 9, 2023 · 2:26 PM UTC","{'comments': 0, 'retweets': 18, 'quotes': 1, 'likes': 68}"
4945,https://twitter.com/NguiEunice/status/1667170300256043008#m,"It's time again to recognize Industry Leaders and Icons creating an Impact online. Nominees for the CEO category  are Peter Ndegwa, Jane Karuku-@EABL_PLC John Gashora and Gwen Kinisu. Vote at https://keonline.biz/business/voting/category/138 #DigitallyFitAwards Ababu Namwamba Vera Nostro",,"Jun 9, 2023 · 2:02 PM UTC","{'comments': 0, 'retweets': 2, 'quotes': 0, 'likes': 3}"
4946,https://twitter.com/mwabilimwagodi/status/1667169880469020673#m,The CS of Sports may have the powers to disband the Talanta Hela Committee but I'm here to remind you that Scan Beverages Ltd remains your appointed distributor of EABL products through ke.thebar.com in Thika and it's environs.  Delivery is still free.,,"Jun 9, 2023 · 2:00 PM UTC","{'comments': 1, 'retweets': 15, 'quotes': 0, 'likes': 22}"
4947,https://twitter.com/IssaKhalidA/status/1667110818075295745#m,EABL has a good thing going with the cocktails on tap thing.,,"Jun 9, 2023 · 10:06 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
4948,https://twitter.com/Ongwae046/status/1666990147546628101#m,@Lightroom @tusker_fc @EABL,,"Jun 9, 2023 · 2:06 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
4949,https://twitter.com/ZeroChills9/status/1666855407040573481#m,Each EABL retailer,,"Jun 8, 2023 · 5:11 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}"
4950,https://twitter.com/picassso_baby/status/1666837797213274114#m,Kenyan products/ companies you'll find in tanzania  -cooking oil/fat -Tomato sauce  -brookside Paint Zuku Kcb Equity Eabl products,,"Jun 8, 2023 · 4:01 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 0}"
4951,https://twitter.com/john_giks/status/1666836509293510661#m,"Where do you live Kaka? See all those police vehicles? They are LEASED. So are most of the cars branded by big firms Kina EABL, Unilever etc. LEASED! You've no idea what you're talking about.",,"Jun 8, 2023 · 3:56 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}"
4952,https://twitter.com/katieehud143/status/1666816013671989249#m,Kindly pay Ugandan validators and end labour exploitation in our country. It's coming to 2yrs now after working on your behalf without pay..@Kilonzo_Andrew @EABL_PLC @nbstv @KenyaBreweries @MinistryOfLabo2 @kaskazinetworkltd#weneedourmoney,,"Jun 8, 2023 · 2:34 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
4953,https://twitter.com/Jdmugerwa/status/1666809473925783552#m,Thanks for the immersion last week . This tour is highly recommended @EABL_PLC @UBL @JWPrincesStreet,,"Jun 8, 2023 · 2:08 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
4954,https://twitter.com/CNairobian1_/status/1666793486983593985#m,Drum moja ya Jug Daniels ni mangapi?,,"Jun 8, 2023 · 1:05 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}"
4955,https://twitter.com/SenatorKegLager/status/1666791131634450432#m,The future is here ✊🏻🔥✊🏻,,"Jun 8, 2023 · 12:55 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 4}"
4956,https://twitter.com/NjorogeMwalimu/status/1666789920873103365#m,"Tell @EABL_PLC to send you a six pack of Smirnoff Ice Pineapple and tell me if you still feel the same.   If you do, I'll get you a bottle of your favourite mzinga!",,"Jun 8, 2023 · 12:50 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}"
4957,https://twitter.com/Charleskimanzi9/status/1666759311991685121#m,@EABL_PLC @KRACorporate  bana naomba job,,"Jun 8, 2023 · 10:49 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
4958,https://twitter.com/kenrezzy/status/1666754282979246082#m,the clip where a certain EABL bigshot was explaining this phenomenon? who has it?,,"Jun 8, 2023 · 10:29 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
4959,https://twitter.com/kenrezzy/status/1666748991025946624#m,"ALL ""sins"" are heavily taxed.. ku-Overtax tena sana actually does the opposite. I bet you haven't seen EABL complain the uptake of beer has generally gone down?",,"Jun 8, 2023 · 10:08 AM UTC","{'comments': 1, 'retweets': 1, 'quotes': 0, 'likes': 1}"
4960,https://twitter.com/zilani_ke/status/1666748848348319744#m,Nyege nyege ug has backing from the guys that own EAbl.   Its a festival  with years of planning  but yall stole the whole concept  and wouldn't  even give them credit,,"Jun 8, 2023 · 10:07 AM UTC","{'comments': 1, 'retweets': 1, 'quotes': 0, 'likes': 1}"
4961,https://twitter.com/itsyabaa/status/1666747595694252037#m,RHUMBACANE ; MZIKI TAMU KAMA COCKTAIL YA KENYACANE #BTS Client: EABL  #AD #Partnershipwithdiageo #thegreatstoasttwice   See you @twograpesnairobi next week on 15th i will be playing live with my band,,"Jun 8, 2023 · 10:02 AM UTC","{'comments': 0, 'retweets': 2, 'quotes': 0, 'likes': 4}"
4962,https://twitter.com/Samuelkelvin004/status/1666727168666402819#m,Nyayo National Stadium. EABL Tusker Ground,,"Jun 8, 2023 · 8:41 AM UTC","{'comments': 2, 'retweets': 1, 'quotes': 0, 'likes': 1}"
4963,https://twitter.com/Nisky_empire/status/1666548433656717316#m,Pewa quarter ingine kwa bill ya Eabl,,"Jun 7, 2023 · 8:51 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}"
4964,https://twitter.com/ES_Bball/status/1666526241682227200#m,Ignas Juskevicius of Barking Abbey School has committed to Murray State for the 2023/2024 season!   The 6ft 9 centre has had a stellar season winning the EABL Championship 🏆 and also being awarded the NBL U19 Player of the Year 🥇,,"Jun 7, 2023 · 7:23 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 7}"
4965,https://twitter.com/EarlofKalkada/status/1666502709120204800#m,Why can't we use tithes are comparisons? I believe that @EABL_PLC is one of the largest corporate taxpayers thanks to patrons.,,"Jun 7, 2023 · 5:49 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
4966,https://twitter.com/Vinnie_Og/status/1666498311417651213#m,@SenatorKegLager @EABL_PLC  kindly huyu kijana aekwe billboard,,"Jun 7, 2023 · 5:32 PM UTC","{'comments': 1, 'retweets': 3, 'quotes': 0, 'likes': 4}"
4967,https://twitter.com/ItchenBball/status/1666344591895715840#m,🎥🏀  Zak Missouri (Class of 2023) 2022/23 Season Highlights  🔗5'10 Point Guard 📊 5th in EABL Assists | 6th in  EABL 3PT% 🏅 EABL South All Conference 2nd Team  #KestrelsFamily #Highlights,,"Jun 7, 2023 · 7:21 AM UTC","{'comments': 1, 'retweets': 3, 'quotes': 2, 'likes': 11}"
4968,https://twitter.com/ThirikwaEunice/status/1666121178157658116#m,EABL at 8% net profit ratio looks good...benchmark is 15%  What am wondering about Bamburi is how much loss this translates to  Or is this a case of transfer pricing for tax planning 🤔,,"Jun 6, 2023 · 4:33 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}"
4969,https://twitter.com/AfroEconomicus/status/1666119356424527877#m,Costs in manufacturing are crazy.  See the sales EABL has to make to generate just ksh8B in net profit. Yet over 49% of it is just tax expenses😭,,"Jun 6, 2023 · 4:26 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}"
4970,https://twitter.com/GeorgeTJourno/status/1666095788429307904#m,"For anyone missing their basketball fix, the @BristolFlyers' @Jay_baller is in action this evening for the @wpgseabears of the EABL.  Former @Cal_Gladiators man Jaycee Hillsman is also involved for the opposition, the @vancitybandits  7pm tip-off UK time.  https://plus.cebl.ca/",,"Jun 6, 2023 · 2:52 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}"
4971,https://twitter.com/belladonnarthy/status/1666042762607702021#m,Aaah....ni kama mtu atakua anaendea pombe hapo EABL....mtu akunywe nini saa hii na pombe fake everywhere...kebs wako wapi??,,"Jun 6, 2023 · 11:22 AM UTC","{'comments': 3, 'retweets': 3, 'quotes': 0, 'likes': 13}"
4972,https://twitter.com/gwako_dalton/status/1666019280817717248#m,Can an attache student gain  work with you . Because  most of us is how dream to work in a company  . But it is hard to get even attachment,,"Jun 6, 2023 · 9:48 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
4973,https://twitter.com/thikagreensltd/status/1665989970421510144#m,"@EABL_PLC thankyou for your support, sponsorship & partnership #IntercountyGolfSeries #thikagreens #golf #thehiddengem",,"Jun 6, 2023 · 7:52 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
4974,https://twitter.com/Becky_Nalepo/status/1665804686283161604#m,EABL localized.,,"Jun 5, 2023 · 7:36 PM UTC","{'comments': 2, 'retweets': 0, 'quotes': 0, 'likes': 2}"
4975,https://twitter.com/Andrewdrewdrew2/status/1665695939670024196#m,🧤👏🏾👏🏾,,"Jun 5, 2023 · 12:23 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
4976,https://twitter.com/BusinessIntelKE/status/1665670368831340552#m,"Global drinks company, Diageo Plc, to host newly launched Africa Digital Hub in Kenya to accelerate its digital transformation ambition.  The hub will be hosted at EABL headquarters in Nairobi and will serve Diageo's key markets in Africa including Kenya, Nigeria & S. Africa.",,"Jun 5, 2023 · 10:42 AM UTC","{'comments': 1, 'retweets': 12, 'quotes': 2, 'likes': 52}"
